userId,movieId,rating,timestamp
84,81140,1.5,1481830992
87,79132,5.0,1522675461
91,79132,4.5,1385508756
91,81845,4.5,1385509290
91,81591,3.0,1385509474
91,81932,3.5,1385510559
91,74458,4.0,1385510585
91,81847,3.0,1385851281
91,79091,3.0,1385852511
91,78039,3.0,1385852640
91,80906,3.5,1387550454
91,80969,4.0,1412424718
93,78499,4.0,1496529625
93,79702,5.0,1496530338
93,80549,4.5,1496530428
93,83134,4.0,1496530786
93,81834,4.5,1496542863
95,85885,2.5,1510331334
95,81834,3.5,1510350716
95,80906,5.0,1510353153
95,79132,4.0,1510353501
95,74458,4.5,1511480583
95,74787,4.5,1511480583
95,81562,3.5,1511480583
95,170891,2.0,1511480583
96,76093,5.0,1443313422
96,78499,5.0,1443313446
96,76251,5.0,1443313671
96,80693,5.0,1443313706
96,79132,3.0,1443313716
96,79091,5.0,1443313899
96,81847,3.5,1443313912
96,77561,5.0,1443313972
96,82461,5.0,1443314002
98,79588,3.0,1450046753
98,81834,4.0,1450046847
98,101260,4.5,1450046899
98,74450,4.0,1450047101
98,79091,5.0,1450047188
98,78499,4.5,1450047214
98,81847,5.0,1450047301
98,79572,4.5,1450047388
98,74688,4.0,1450047523
98,75341,4.0,1450047760
98,77414,3.0,1450047809
98,78772,4.0,1450047838
99,81591,3.0,1511721602
101,79132,5.0,1448012377
101,74789,3.5,1450708444
101,81591,3.5,1450708470
101,86781,2.5,1457357745
101,74458,3.5,1463650202
104,79132,5.0,1547912769
108,82461,3.0,1516197558
108,79224,3.5,1516197806
108,81834,4.0,1516197920
108,79132,4.5,1516197928
109,79132,4.5,1545076264
109,78499,4.0,1545624433
109,86781,4.5,1549142741
109,74458,4.5,1549714853
109,76093,4.0,1549714854
113,85342,4.5,1374179216
113,85788,3.0,1467070712
113,79132,4.0,1467070923
113,85401,3.5,1467081278
113,79702,4.0,1467081641
113,74916,3.0,1467107630
114,79132,5.0,1540562296
114,79592,4.0,1548417344
114,78469,3.5,1564822719
114,79091,4.0,1564822967
117,79132,5.0,1433442490
119,81845,4.0,1442376235
119,78499,3.5,1442377088
119,79132,1.0,1442377205
119,76093,2.0,1442377230
119,78759,3.0,1442377403
119,78209,4.5,1442377524
126,79132,4.5,1491854837
126,74458,4.0,1491854863
127,79132,5.0,1425339428
127,80463,4.0,1433014271
128,80463,5.0,1553989687
128,79132,5.0,1553989694
128,77561,3.5,1553990241
138,78469,4.0,1304212424
142,82459,4.0,1490326341
142,78499,3.0,1490770216
142,81591,3.5,1490770246
144,82202,3.5,1329816422
144,78316,3.0,1329816978
144,81834,4.0,1329904020
146,79132,4.5,1554954781
146,74458,3.5,1554955849
146,78499,3.0,1554955859
146,76093,4.0,1554955985
146,76251,3.0,1554956007
146,81591,4.0,1554956008
146,80463,4.5,1554956095
148,78499,4.0,1454942884
148,77455,3.5,1454942957
148,81834,3.5,1454942987
148,79132,4.0,1454943035
150,79132,3.5,1422348218
150,81845,4.0,1422348248
151,81591,5.0,1449320563
153,79132,5.0,1568044926
153,80489,5.0,1568215896
153,73321,5.0,1568216169
153,79293,5.0,1568216239
153,79185,5.0,1568216324
153,78105,5.0,1568216378
154,79132,4.5,1463275448
154,81847,2.0,1463793063
154,81562,3.0,1463793079
154,73321,3.0,1463793127
154,80489,3.0,1463793133
154,82461,2.5,1463793144
154,81564,2.0,1463793154
154,81229,2.5,1463793159
154,80219,2.0,1463793208
154,78105,1.5,1463793213
154,77866,0.5,1463793241
154,76175,0.5,1463793261
154,78209,3.5,1463793284
154,79139,0.5,1463793356
172,81591,4.5,1422551264
172,79132,4.0,1422551656
172,74458,4.0,1422551872
172,74688,3.5,1422551961
172,78316,4.5,1422616169
172,75341,3.5,1423529853
172,80551,3.5,1423872672
172,73319,3.5,1424102789
172,78039,3.5,1444518846
174,74458,4.0,1553404997
174,81591,5.0,1553405101
174,74789,0.5,1553405591
174,79139,0.5,1553406808
181,82459,3.0,1547802731
181,76251,1.5,1547802835
181,81845,1.0,1547803335
181,80463,1.5,1547803355
181,79702,0.5,1547803553
181,81932,2.0,1547803862
181,79695,1.0,1547804005
181,83134,2.0,1547804135
181,86345,1.5,1547804476
181,85412,0.5,1547805057
181,85401,2.0,1547805181
181,86142,1.5,1547805210
181,81591,2.0,1547805550
181,81562,1.0,1547805693
181,80219,0.5,1547808679
181,82667,0.5,1548873599
187,78469,4.0,1277372958
187,74789,4.5,1277373390
187,76251,4.0,1277403536
187,74458,4.0,1277407034
187,78499,4.0,1277408170
187,76093,4.5,1277408178
187,78105,4.5,1277408360
187,76077,4.5,1277408859
187,75985,4.0,1277408884
187,73321,4.0,1277409700
187,74698,3.0,1277413299
187,74580,3.5,1277413815
187,78637,2.5,1277422033
187,78218,5.0,1277676839
187,77798,4.0,1277840940
187,73268,4.0,1277842391
187,77364,4.5,1277849365
187,77667,3.0,1277849430
187,74685,4.0,1277850462
187,74530,4.0,1277874173
187,73929,4.0,1277874227
187,75805,3.0,1277874321
187,74946,3.5,1277955001
187,78041,3.5,1278485566
187,74795,4.5,1278630570
187,74916,3.5,1278806817
187,78893,4.0,1278909562
187,79134,4.0,1279478235
187,79139,4.0,1279494284
187,74545,4.0,1279507414
187,77665,1.0,1279536948
187,79091,4.0,1279919820
187,76753,3.5,1280348928
187,79185,3.5,1280554728
187,79132,5.0,1280821656
187,78209,4.5,1280888375
187,79428,4.0,1280888395
187,79293,4.5,1281415043
187,79796,5.0,1282119557
187,79860,4.0,1282347848
187,79702,5.0,1283286039
187,77800,5.0,1283287240
187,80219,3.0,1284512946
187,77866,4.5,1284602130
187,80831,5.0,1286749279
187,80615,3.0,1286915732
187,79224,4.0,1286915840
187,78467,3.0,1287004618
187,80862,3.0,1287541992
187,80463,3.5,1287553212
187,81156,4.0,1288133654
187,80846,4.0,1288133675
187,79592,5.0,1288133779
187,81229,4.5,1288133861
187,80549,3.5,1289962651
187,80241,2.5,1289962676
187,80166,4.0,1289962704
187,81564,4.0,1291243455
187,81834,4.0,1291243472
187,81782,4.0,1291243501
187,78088,4.0,1291243512
187,81847,4.5,1292137847
187,81537,4.5,1292137876
187,82169,4.0,1292747876
187,81417,3.5,1292747926
187,79057,4.0,1292986740
187,81591,4.5,1293614430
187,82461,4.5,1293614469
187,77421,4.0,1293614534
187,81535,3.5,1293674497
187,78574,3.5,1293739731
187,82854,4.0,1293868124
187,82459,3.5,1294192031
187,82852,3.5,1295463457
187,80693,4.5,1296215945
187,80917,4.0,1296778992
187,82037,4.0,1297009607
187,81562,4.0,1297385573
187,82744,3.5,1297576147
187,80489,4.0,1298701956
187,83374,3.5,1299311659
187,84696,3.5,1300052274
187,82499,4.0,1300512705
187,84732,4.0,1303093980
187,83067,3.5,1303094045
187,83134,4.5,1303094100
187,82095,4.0,1303094194
187,81270,3.0,1303094474
187,80363,3.0,1303094582
187,80094,3.5,1303094625
187,85401,3.5,1303947856
187,85788,4.0,1303954345
187,81512,4.0,1304404087
187,86345,4.5,1304917579
187,87079,4.0,1311748902
187,89047,4.0,1315514290
187,88118,4.0,1316119747
187,87298,4.0,1321646034
187,84407,4.5,1322048808
187,91505,4.0,1323128075
187,78772,1.5,1327312894
187,79553,4.5,1347649852
187,77206,3.0,1355019981
187,77561,4.5,1373960520
187,102275,4.5,1380526067
187,84189,4.0,1383377947
187,75395,4.0,1403670020
187,101971,4.0,1408168650
191,79132,4.0,1473703999
191,74458,3.0,1473704078
191,80463,4.5,1473704085
191,77561,5.0,1473704093
191,79695,4.5,1473704192
191,78105,4.5,1473704211
195,79132,5.0,1545129685
195,76093,4.5,1545129731
195,74458,4.5,1545130146
195,74789,3.0,1545130423
195,79702,4.5,1545130682
204,79132,5.0,1426008626
204,81845,3.0,1426008655
204,74458,5.0,1434822786
204,80906,5.0,1435427225
204,73321,0.5,1436725441
204,82461,3.5,1436875469
204,79695,3.0,1436875493
204,80219,3.0,1436876304
204,78772,0.5,1436876357
204,78209,3.5,1436876378
204,77561,2.0,1436876937
208,77561,4.0,1466447365
208,79132,5.0,1466447483
208,81591,4.0,1466447563
208,80463,4.0,1466448276
208,79091,4.0,1466448307
210,78174,5.0,1461974542
210,76093,5.0,1461975173
210,79132,5.0,1461975475
211,78499,4.0,1354956367
220,79132,4.5,1329623128
220,79695,4.0,1329623318
220,78772,3.5,1329625019
220,77561,3.0,1329625507
220,151367,5.0,1453320974
222,81834,5.0,1485119932
223,81156,4.0,1324075749
223,79132,2.5,1324075831
224,79132,4.0,1397676313
224,77455,2.5,1397676328
224,79702,3.0,1397676372
224,74789,3.0,1397676435
224,76093,4.0,1397677480
224,74458,3.5,1397677814
224,78499,3.0,1397678059
227,81845,5.0,1323979954
227,80906,4.5,1323979962
227,78499,4.0,1323979969
227,80463,5.0,1323980013
227,82459,3.0,1323980117
227,79132,4.0,1323980171
227,81932,3.0,1323980219
227,76093,4.5,1323980256
227,85774,4.0,1323997638
227,74851,3.5,1324060037
227,78209,5.0,1324060081
228,74789,3.0,1294667172
228,73268,3.0,1294670014
228,78209,3.0,1294691184
228,79132,4.0,1294699442
234,79132,4.0,1392839342
235,79132,5.0,1511746222
235,81834,5.0,1511746600
235,79702,5.0,1511746680
235,80463,5.0,1511746755
235,81564,5.0,1511746801
235,81845,5.0,1512637137
235,81847,4.0,1512890302
235,80549,3.5,1512965329
235,76093,2.0,1513481727
243,79132,4.0,1464279843
243,79134,2.0,1464280465
243,74946,0.5,1464280520
243,84407,2.5,1464280744
243,80858,3.0,1464281127
243,78772,3.0,1464281725
243,84242,3.5,1464281743
243,79242,2.0,1464281801
243,74458,3.5,1464281862
243,80166,2.5,1464281917
243,75805,3.0,1464281924
243,82378,2.5,1464282040
243,80463,4.0,1464282177
243,74450,1.0,1464282281
243,79695,1.0,1464282388
243,81229,1.5,1464282398
243,81591,4.0,1464282427
243,73321,1.5,1464282440
243,81834,3.0,1464282949
243,77561,2.0,1464282978
243,74545,3.0,1464283288
243,82202,2.0,1464344601
243,79139,0.5,1464344770
243,151905,1.5,1464344923
243,82461,1.5,1464345035
243,83302,3.0,1464345246
243,96501,4.0,1464345408
243,80126,4.0,1464350930
243,80693,3.5,1464351491
243,76251,2.5,1464351915
243,74530,0.5,1464352007
243,78467,1.0,1464352040
243,81932,3.0,1464352295
243,80549,4.0,1464352319
243,79293,3.0,1464352359
243,80219,3.5,1464352578
243,78105,1.0,1464352583
243,82667,4.5,1464390637
243,86922,2.5,1464451622
243,80860,2.0,1464459431
243,86244,4.0,1464459561
243,78574,4.0,1467296529
243,76175,1.0,1467296538
243,86781,4.5,1480597446
243,86892,4.5,1482358865
243,81535,3.0,1482359793
243,81819,5.0,1506621250
246,79132,2.5,1553429276
246,79702,3.0,1553687666
248,76093,3.0,1455230230
248,81229,3.5,1455230461
248,82461,2.5,1455230666
248,78469,3.5,1455230703
248,78637,2.0,1455230789
248,79695,3.0,1455230856
252,77561,2.5,1543644730
252,76251,3.5,1543644737
253,79132,3.5,1451363680
253,74458,5.0,1451364201
253,77561,3.5,1451364225
257,79132,4.5,1436900277
257,81845,4.5,1436900500
260,79132,3.0,1337177410
264,79592,4.0,1543389636
264,79702,3.0,1543392469
267,79132,4.0,1375906777
267,78499,3.5,1375907160
275,81834,5.0,1517619216
275,85412,5.0,1517619585
275,79879,5.0,1517619633
275,76093,5.0,1517619930
275,76251,5.0,1517620188
282,83132,5.0,1483695377
283,79132,5.0,1430628034
284,86345,4.5,1431925079
284,81591,1.5,1431925931
284,81018,5.0,1431927105
284,85342,4.0,1457998944
284,83132,5.0,1458070911
286,80463,4.5,1509834161
286,77455,4.0,1509834321
286,79592,3.5,1509834353
286,80906,4.5,1509834372
286,80693,4.0,1509834547
286,82167,4.0,1509834569
286,87234,3.5,1509834684
286,74946,3.0,1509834686
289,79132,5.0,1447623521
290,81591,4.0,1501193983
290,74916,3.0,1509072076
292,79132,4.5,1378333246
294,81932,3.5,1498145659
294,80549,2.0,1528055554
294,81537,3.5,1528055851
294,85788,4.0,1541113093
294,79185,3.0,1546361958
294,79132,3.5,1548265383
294,83302,4.0,1548265800
294,82459,3.0,1562939348
295,78105,4.0,1323144543
295,79132,5.0,1323144706
295,80549,4.5,1323144966
295,81564,4.0,1323145034
295,81847,4.0,1323145066
296,79132,4.5,1322151548
296,80463,3.5,1322154013
296,78499,2.5,1322225357
296,79242,2.5,1322225408
296,81834,3.5,1322230668
296,76251,3.0,1322230989
296,80549,3.0,1322252486
296,76077,2.5,1322262864
296,81845,3.5,1370227770
296,80906,3.0,1370227808
296,74458,3.5,1394068532
296,81591,3.5,1394068627
296,73321,2.5,1394068843
296,82167,3.5,1394069026
296,76093,3.0,1394069347
296,81847,3.5,1406348154
300,79132,5.0,1462269033
300,80463,4.0,1462301508
300,81834,3.5,1462301631
301,79132,3.0,1484675404
301,74458,2.5,1484675515
301,81591,3.0,1484675637
301,81562,3.0,1484676670
301,79702,3.0,1484676807
301,81845,3.0,1484676831
301,78499,2.0,1484676887
301,82459,2.5,1484677028
301,80463,3.0,1484677143
302,79132,5.0,1470856923
302,74458,4.5,1470857081
302,82459,5.0,1470857311
302,80463,4.5,1470857516
302,76093,4.0,1470857660
302,81834,5.0,1470857676
302,77561,5.0,1470857699
302,81562,3.5,1470857829
303,79132,4.0,1484297915
303,74458,4.5,1484298023
303,81845,2.0,1484298065
303,78499,1.0,1484298070
303,80586,3.5,1484298131
305,78499,4.5,1401800506
305,79091,5.0,1401800523
305,81834,3.5,1401800652
308,80489,5.0,1358949872
308,82459,3.5,1358959931
312,86345,3.5,1314220517
312,79132,4.0,1314653720
312,80219,4.5,1314712173
316,78499,4.0,1336667112
320,81083,4.5,1308273878
321,79132,4.0,1540496278
321,81845,4.0,1540496325
321,81591,4.5,1540496344
321,74458,4.0,1540496418
321,82459,3.5,1540496445
321,79702,4.0,1540496588
321,80463,3.5,1540497024
321,81562,4.0,1540497266
321,81932,4.0,1540497593
321,79695,1.0,1540497713
321,79592,3.5,1540497864
321,78574,4.0,1540498014
321,76293,2.5,1540498048
321,85788,4.0,1540498138
321,77800,3.0,1540498666
321,77561,2.0,1540557661
321,76251,3.0,1540557681
321,79251,0.5,1540565445
321,80219,1.5,1540570448
321,81782,2.5,1540570613
321,79057,1.5,1540570684
324,81845,5.0,1433769433
324,79091,2.5,1434343047
326,82459,4.0,1453676990
326,79091,4.0,1453676997
326,79132,5.0,1453677059
335,79132,5.0,1562165135
335,74458,5.0,1562165185
335,78469,4.0,1562165292
335,78637,4.0,1562165444
337,79132,5.0,1389693017
347,79132,5.0,1317849535
354,78316,4.0,1439738069
354,80860,4.0,1439738186
354,80241,4.0,1439738198
355,81537,4.5,1534193373
355,73268,4.0,1534193491
355,80363,4.0,1534193498
355,80846,4.0,1534193543
355,81535,4.0,1534193561
355,81417,4.0,1534193578
355,74458,4.5,1534193927
355,81591,4.0,1534193983
355,85788,5.0,1534193996
355,81564,5.0,1534194154
355,77561,4.0,1534194164
355,76251,4.0,1534194327
355,78469,4.0,1534194360
355,80831,4.0,1534194438
355,80549,5.0,1534194557
355,82461,4.0,1534195405
355,76077,3.5,1534195475
355,76175,3.5,1534195510
355,79057,4.5,1534195551
357,81591,4.0,1367157810
357,74458,2.5,1367163877
357,86277,3.5,1367168859
357,79242,3.0,1367253430
357,79695,2.0,1367257051
357,96195,3.0,1367262224
357,80549,2.5,1371387536
357,81819,2.5,1381126717
357,80454,3.5,1388607309
357,77455,4.0,1389445165
357,74789,1.5,1432195019
357,81788,4.0,1472881810
357,87790,2.5,1511810323
357,80917,2.0,1532843733
357,79132,3.5,1539495700
358,79132,5.0,1459592636
358,78499,4.0,1459592825
358,81834,2.5,1459592861
358,81591,4.0,1459592889
358,74458,3.5,1459592903
358,82459,2.0,1459593196
358,81932,4.0,1459593207
358,78039,2.5,1459593255
358,80489,3.5,1459593276
358,80463,3.0,1459593341
362,79132,3.5,1444258277
362,76093,3.0,1444258292
362,81834,4.5,1444258471
364,78499,4.5,1351761324
368,79702,4.0,1402798487
368,87234,5.0,1402798565
368,79132,3.0,1402798910
368,78499,3.5,1402799168
368,76251,4.0,1402800265
368,77561,3.5,1402802382
368,80693,4.0,1403497874
368,80549,4.5,1403498059
368,83134,5.0,1459653561
373,80463,5.0,1291430228
373,78772,2.0,1291430413
373,79132,4.0,1360923398
375,79132,4.0,1284916424
375,77561,4.5,1284916586
375,80363,3.0,1284916853
375,77364,4.0,1284917207
376,79132,5.0,1571699894
376,74458,4.0,1571700046
376,81932,4.0,1571700316
379,81845,3.0,1337173274
379,78499,2.5,1337173335
379,74458,2.5,1337257030
382,79132,4.5,1450751920
382,76251,5.0,1450752047
382,76093,5.0,1450752243
382,79091,5.0,1450752458
382,78499,3.0,1450752485
382,79702,3.5,1450752597
382,74458,5.0,1450752626
382,73321,5.0,1450752650
382,81564,5.0,1450752683
382,82461,4.5,1450752718
382,81932,4.0,1450753261
382,80549,3.0,1450753265
382,81591,3.5,1450753339
382,81847,5.0,1450753586
382,81845,3.5,1450753598
382,73268,3.5,1450753601
382,78469,3.5,1450753961
382,80839,3.0,1450754100
388,76093,2.5,1504131258
388,74458,5.0,1504131287
388,77561,5.0,1504732502
388,74789,1.0,1504733175
388,74530,3.5,1504733805
390,79132,3.0,1474450731
390,81845,4.5,1490387301
393,74458,5.0,1276033906
394,79132,5.0,1507312691
394,80463,4.0,1507313098
394,74458,4.0,1507313855
394,81845,3.5,1507314144
395,79132,5.0,1312976032
395,74458,5.0,1312976822
395,80463,3.5,1312977027
395,78039,4.0,1312977307
395,82378,4.5,1317513342
395,81784,4.5,1317514000
395,80549,5.0,1319075074
395,74450,4.5,1319263166
395,80860,4.5,1319263392
395,80693,4.5,1319275044
395,78264,3.5,1322438050
397,76093,5.0,1465664998
397,79132,5.0,1465665285
397,74458,5.0,1465665815
397,79091,5.0,1465665999
397,76251,4.5,1465666090
397,81564,4.5,1465666109
402,79132,5.0,1285007581
402,80489,4.0,1287172100
402,83132,4.5,1321130272
402,76251,3.0,1408395536
402,82461,4.5,1411682403
402,78499,4.5,1413458095
402,77866,4.0,1421961307
402,81637,3.5,1425562549
402,79091,3.5,1434318143
402,80615,4.0,1436817497
402,81845,4.5,1472076063
402,77561,4.0,1472544093
402,76093,5.0,1473028731
402,78467,3.0,1481199442
402,74458,4.5,1505603340
402,81564,3.5,1540153287
402,79695,2.5,1554565062
402,81847,5.0,1555786494
402,78637,4.0,1557783440
403,74458,2.5,1534711511
403,79091,3.0,1534711709
403,74545,4.5,1534711908
403,80463,5.0,1534712442
403,79702,3.0,1534725182
403,82461,3.5,1534801535
406,81834,4.0,1477189639
406,78499,4.0,1477189701
406,76093,5.0,1477189715
406,81847,3.5,1477189735
406,74688,3.0,1477189827
406,76293,3.0,1477189868
406,74458,3.5,1477189910
406,79132,5.0,1477189913
406,81591,4.5,1477189993
406,76251,2.0,1477190189
406,80463,4.5,1477190442
406,78316,2.5,1477190496
406,74530,3.5,1477190556
406,80693,4.5,1477190926
406,79242,2.5,1477191104
406,80166,4.0,1477193255
411,78469,4.0,1294313892
411,79132,5.0,1294342043
411,78499,5.0,1294342053
411,78893,2.0,1294343026
411,81591,4.0,1298920655
412,78499,5.0,1551911464
413,79132,5.0,1457447175
413,81845,5.0,1457704085
413,74458,3.0,1457704109
413,81591,3.0,1457704111
413,80463,4.0,1457704114
413,76093,4.0,1457704116
413,81834,3.0,1457704119
418,79132,5.0,1299797992
419,81834,2.5,1523060687
419,76093,2.5,1523060731
419,74789,4.0,1523060764
419,82169,4.0,1523060776
419,78105,2.5,1523060835
424,79091,4.0,1454825922
424,81564,4.0,1454825968
424,92210,3.0,1454826102
424,78499,4.0,1454826295
425,74458,4.5,1344280879
425,77561,4.0,1344280988
425,81562,4.5,1344281136
425,81591,4.0,1344281226
425,76251,4.0,1344281413
426,74916,3.0,1281844399
426,80463,4.5,1287270758
426,74458,2.0,1287282335
426,80489,3.5,1287282826
426,81845,5.0,1303526235
426,81932,4.0,1303526546
426,82459,4.0,1303526553
426,79132,2.5,1303526561
426,81591,1.5,1303526582
426,81817,3.5,1305340639
426,87304,3.0,1329020991
426,80839,2.5,1340946058
426,86345,4.0,1342149890
426,85774,4.5,1349299618
426,77561,3.0,1349324930
426,80906,3.5,1350608683
426,78574,4.0,1350608715
426,78039,4.0,1354259405
426,82767,2.5,1371501018
426,85342,4.0,1427860761
426,74789,2.0,1427860922
426,79091,2.5,1427860933
426,81229,2.0,1427860975
426,80126,2.5,1427861346
426,82169,0.5,1427861361
426,79720,4.0,1427861417
426,87234,4.0,1427861424
426,86142,2.5,1427861458
426,74156,3.0,1427861499
426,81156,3.5,1427861511
426,81819,1.5,1427861528
426,85412,2.0,1427861534
426,81158,2.5,1427861610
426,81191,4.0,1427861712
426,82534,0.5,1427861754
426,121372,4.5,1427916967
426,83369,3.0,1427917103
426,73321,3.0,1435677173
426,81782,2.0,1435677327
426,78088,2.5,1435677933
426,80917,2.5,1452026464
426,84137,4.0,1452026997
439,74789,1.0,1564355980
439,79132,3.5,1564356494
439,79091,2.0,1564356645
439,79702,3.5,1564356650
439,82459,3.5,1564356832
439,79592,2.5,1564418368
439,78499,5.0,1564418536
439,83803,2.0,1564418704
444,79132,4.0,1504396742
445,74789,3.0,1470564483
445,73321,4.0,1470564544
445,79132,5.0,1470564573
445,74458,5.0,1470564603
445,81845,3.0,1470564606
445,81591,4.0,1470564618
445,76093,5.0,1470564622
445,81834,4.5,1470564641
445,80549,4.0,1470564669
445,81564,3.0,1470564679
445,80693,5.0,1470566300
449,78637,2.0,1491785813
449,81847,4.5,1491786098
449,76093,4.0,1491786102
449,78499,4.0,1491786232
449,79091,3.5,1491786262
449,81564,4.5,1491787608
449,77561,3.0,1491787677
449,78893,1.0,1571784676
450,79132,2.0,1439794013
450,74458,4.0,1439794032
450,74795,2.5,1439794153
450,79242,2.5,1439794158
450,74545,3.0,1439794159
450,74156,2.5,1439794165
450,86300,2.5,1439794166
450,86781,4.5,1439794166
450,81641,4.0,1439794169
450,85372,2.5,1439794169
450,77866,2.5,1439794171
450,83369,3.0,1439794171
450,81788,3.0,1439794172
450,81229,2.5,1439794178
450,81383,2.0,1439794179
450,93892,2.5,1439794179
450,100238,3.5,1439794180
